id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
8a911b0142653936,"Are you sure you posted this to the right talk page?
This article doesn't even mention Swenson, whoever he is.  It's mostly about E.T. Jaynes and his followers; and is recognised as an important and mainstream in probability theory and in philosophical discussions of the foundations of statistical thermodynamics.",0,0,0,0,0,0
8a9229bef398459a,"Naveen Dankal  
I have made a mental note of the points described by you about the way of doing articles on wiki....Thanks.Also I guess you are right about the time stamp..maybe I may have kept the article in sandbox only for a day or less and may have shown a bit of a hurry at my end in posting the stuff.",0,0,0,0,0,0
8a938f2222cde4d9,Im glad you've gone.  Don't come back.  195.89.48.217,1,0,0,0,0,0
8a93a673d8027ea6,"""

 Peter Arvai help template 

I won't drag the talk page further off-topic, but: Pinkbeast and Kmhook were editing at the same time, and although the template was most likely added by Kmhook, it could also have been the case that Kmhook """"reached out for help"""" from Pinkbeast on IRC, and Pinkbeast tried to help out by adding the """"helpme"""" template to the talk page. There didn't seem any point in confusing the conversation by making my own personal decision about who actually added it, and addressing only that editor.   """,0,0,0,0,0,0
8a94106b3df773bf,"""

Biased Viewponit

Just reading this article I've noticed that it fails to mention many of the controversies of cityrail, accusations of sexual harrassment within its staff, chronicle delays, major incidents (such as the breakdown in transport following Queen Mary II etc). When it does mention criticism of CityRail it almost invariably provies (and in many cases gives emphasis to) a counterargument, particularly when the section dedicated to criticism is called """"Challenges"""" and portrays CityRail as being able to best them in all situations.

The way I see it the article reads more as a commercial advertisement, fails to mention many controversial issues surrounding CityRail, and continually praises the corporation through colourful language. This may be just me, but at least add in information about accusations relating to sexism and harrassment in the working culture, public scrutiny of services etc

@ JPG: my apologies for not signing the statement last time, I did not have a regular account and (given this may be more than a minor edit) was trying to borrow my brother's, so I could sign it later. Although I have not made major contributions I have made many minor edits and am well acquainted with the way of wikipedia, and this article clearly, given both this knowledge and the various criticism that CityRail has faced, is biased towards painting the corporation in a positive light. I would appreciate it if you replied instead of deleting under the false presumption of vandalism, and if others who are not regular editors of this article could have their say

  """,0,0,0,0,0,0
8a94878e300397cd,"I think we are not too far away from calling Rome capital of the HRE if we call Amsterdam capital of the contemporary Kingdom of the Netherlands, where there is neither any state institution to my knowledge. Though, of course, the Queen of the Netherlands does exercise jurisdiction there.",0,0,0,0,0,0
8a9795d400730c97,"Windows RT Edit War (sigh) 

Please contribute to the poll on Talk:Windows RT.",0,0,0,0,0,0
8a989b5ff3b5b36a,", I fail to see any reason to shift away from the status quo, which is to outright delete the contested field until a reasonable compromise may be found. And that status quo has remained for several months until Russavia decides to reignite it again. Numerous",0,0,0,0,0,0
8a99a9fbd3962cab,And you didn't answer my question. Mabybe you should lighten up and try to help me so we can both diffuse this little situation.,0,0,0,0,0,0
8a9a326f5d30feb8,"""

Interesting! and WHO did i harrass?
Others have been harrassing me and accusing me of being a sock even AFTEr i had been cleared and they constantly 'chit chat"""" about me with very unfriendly accusations but yet IM the one blocked for harrassment?
HOW IRONIC IS THAT!!!  """,0,0,0,0,0,0
8a9a6d23a06a3c29,"""

And this is an opinion of a PhD student at the University of Maryland? Surely Wikipedia can do better than that, for example already mentioned Cliohres, the European Network of Excellence organized by a group of 45 universities has a lot to say about the subject. Other than that, the most of """"discrimination in Estonia"""" google scholar returns are about 'anti-discrimination and equal pay provisions into Estonia's labor laws' and about 'the alleged discrimination' etc.  """,0,0,0,0,0,0
8a9aa1005c663257,"It seems pretty clear to me that sock-puppetry is being used as an excuse for everything. If the sockpuppet IPs and their puppet-master's accounts have been blocked as other editors have said they have.... then this issue becomes a non issue and is just really been used as an excuse for whatever reason. I can only assume good faith but one could be forgiven for perceiving the possibility that this could merely be an excuse to ignore IPs and for a clique of editors with accounts to make the article say what they want it to say....A niggling suspicion, of course I wouldn't dream of making such an accusation ;-) like I say I must assume goodfaith so that is what I shall do -) 130.88.114.46",0,0,0,0,0,0
8a9dd8bab6eed7fa,"I agree with you Colin, and I really hope that Sandy can get back to doing what she enjoys rather than the burden of being an FAC delegate. She did a fine job at that, but she'd done more than her fair share. I take Ealdgyth's point, but the hassle I got over wife selling was pretty incredible, and from my point of view entirely unexpected.  Fatuorum",0,0,0,0,0,0
8a9e292b9b5095f2,That's okay I think I got the hang of it. Thanks anyway!,0,0,0,0,0,0
8a9ed7c92dc0ccab,"RE: Wikipedia Firearms Project 

I think New Yorkers should be allowed to have guns  so they can shoot people like you. 142.179.122.199",1,1,0,1,0,0
8a9ef42166fd5347,"""

 Michelle Rodriguez 

As you accepted this edit, please note discussion at Wikipedia:Biographies_of_living_persons/Noticeboard#Cara_Delevingne. Online """,0,0,0,0,0,0
8a9f3d491e97609a,"Sorry, more than my life is worth to comment. Ask an Arbcom member cut out the middle man.",0,0,0,0,0,0
8a9f3fcb3db15918,"Ummm.. 

... do you realise that you added your comment on WP:AN/I to a section where I was directly quoting others? Your comment now makes it look like I quoted you from the talk page of Islamofascism. You might want to move it. -",0,0,0,0,0,0
8aa082e42b8582a5,"Hello again Rodent
I'm back again. Your a big tough wikiadmin.  You should try a range ban of all
the ip's east of the Mississippi river.  Be a man, not a little boy, afraid of me.

Joe H 76.230.215.29",0,0,0,0,0,0
8aa2ae9417007c87,"(UTC)

Do you have Millet on your watch list? What do you think of this edit?    17:23, 28 June 2015",0,0,0,0,0,0
8aa56f051c9ed2d1,"Cliff Richard status update
Hello, thanks for your message, i'm a fan of your music.  i'm intrigued by this, and will let you know if i find anything. i'm not on Wikipedia much, but i will search whenever i can.  keep up the good work and keep singing! you have a wonderful tallent! now i got to go and look for that source. thanks. yours truely, Christian.",0,0,0,0,0,0
8aa57a73a3765eb4,"Contested deletion 

This article should not be speedy deleted as being about a musical recording that does not indicate its own importance and where the artist's article does not exist, because it is still in the working and it is a debut EP by Flux Pavilion.",0,0,0,0,0,0
8aa6f7dbd12c790c,"Not any more. 1.2 is out. …And should have been named MooTools 2.0 as there is a lot of incompatibility between 1.11 and 1.2 , the Ajax part very used in web 2.0 has been rewrited (for good) making updating a heavy step.",0,0,0,0,0,0
8aa6ffb6c57aa001,"Thanks for your help - it is appreciated. Cheers,",0,0,0,0,0,0
8aa795eb5567df90,"""

 Afro-Cuban Sahrawis 

The source cited for the claim that Afro-Cubans are descended from Sahrawi refugees is misrepresented in the article. It does not claim that the Afro-Cuban population is partially comprised of Sahrawis, or that a significant number of Sahrawis immigrated to Cuba. Indeed, the article never even mentions the term """"Afro-Cuban"""". Rather, it details someone's (dubious) claims about Sahrawi children from the Tindouf Camps being abducted to la Isla de Juventud for military training. Assuming that this is not all in his head, this explicitly means they are not Afro-Cuban according to that article; it states that Afro-Cubans are from sub-Saharan Africa. 96.26.213.146  """,0,0,0,0,0,0
8aa7c087425fefe7,"""

 Please do not vandalize pages, as you did with this edit to High School Musical 3: Senior Year. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
8aa8e7f3d1d4e78a,"Displays just fine on Safari on Mac OS.  It also displays fine for me on FireFox (again, on Mac OS).",0,0,0,0,0,0
8aa96f51344344da,"ok then... 

ok hosay",0,0,0,0,0,0
8aaa35a8161bc502,take in our waveform snippet),0,0,0,0,0,0
8aaa53732bb11901,"F.Y.I. 

Wikipedia:Articles for deletion/Controlled demolition hypothesis for the collapse of the World Trade Center (3rd).",0,0,0,0,0,0
8aadc1d24ff2c022,"The source for the route is mentioned on the file description page, under Source. It's from http://www.dft.gov.uk/pgr/rail/pi/highspeedrail/hs2ltd/networkoptions/, a report by HS2 published by DfT. I realize that it's more of an overview than a detailed route, and that's why I used the term 'corridor'.",0,0,0,0,0,0
8aae7a6ba56920bc,"""
I really need the liner notes of Everything in Time. There's so little information out there. Frankly I don't have a clue where songs like """"New Friend"""" are from. I'm reluctant to buy the album solely for the notes. I might trawl charity shops or something.

As for Live... my first header would be """"Background and Production"""": you could do a really long section on TK, its success and its singles. Then talk about the tour (sources at TK). Put critical reception below tracklisting (per all the other articles) and cite the extras using sources already at TK. Oh and the track listing would be better in a table (like the one at TK). I'll look for more reviews for you. )  Talk Contributions """,0,0,0,0,0,0
8aaed2898619873e,"""

You are adding unsourced content and stating that a film is propaganda. My edit erroneously restored a version missing """"a"""", so add the a. Grammar errors are not detrimental to an article, but reporting opinion as fact is about the worst thing we can possibly do. Don't keep reverting to your unsourced, non-neutral claim about the film being propaganda just because of a small typo.  (tock talk) """,0,0,0,0,0,0
8aaf053eac0445a2,"""

 OP Sharecraft 2012 

Africa is undergoing the worst hunger crisis in over 40 years. Children and other residents there have been suffering for too long, and OPSharecraft looks to put a stop to it. OPSharecraft is an organization run by gaming enthusiast Boumaaza Bachir. (A.K.A Athene)He seeks to raise $1,000,000 to donate to the Save The Children foundation, by July. At a steady pace of 10,000 dollars a day, it seems that it will reach the goal. This foundation is causing an uprising to unite everyone in trying to help raise the $1,000,000. Donations are coming in rapidly, Boumaaza Bachir himself has gone on a hunger strike; which will last until he reaches his goal. Many others followed suit, in an effort to make history, and to """"save dem kidz."""" http://www.opsharecraft.com/""",0,0,0,0,0,0
8aaf2827fd869991,"I would expect the opposite to the case. The removal of the templates are justified; in fact removal is borderline edit-waring and vandalism. I think your own judgement may be clouded in this respect. Incidently, have you had any time to add sources to the article Artemis (Marvel Comics). Perhaps you should consider adding a cleanup (notability) template to the article to encourage others if you cannot.",0,0,0,0,0,0
8aaf7b465cf1148e,"""
Wasn't aware you would be """"working for me"""" by adding a TOC - if that's your attitude then don't edit Wiki at all, because every edit benefits someone. Your adoption of that form of WP:BATTLEFIELD attitude is what I mean before, your 3RR block log shows your unwillingness to collaborate because you are self-serving rather than community-serving.  No personal attacks from me either, only observation of your misdeeds and mass-scale bad faith reverts. Also you defined the editor who TOC'd the cat as an """"SPA"""", but WP:SPA and Arbcoms specific def. on an SPA does not support your statement, so perhaps that's another example of your hostility towards IPs and new editors. You are very aggressive, and the ownership-like behaviour you have placed on these articles in your own interest rather than Wiki's is all too evident. There is no point my beating about the bush, I'm 100% honest, you're a bad faith editor who misrepresents policy, uses it to his advantage and ignores the wider benefits of doing something good and chooses to argue instead. I've remained perfectly civil with you, despite your intolerance and oppressive mannerisms. I don't work for you, but you chose to make my edits as a personal afront to your standards, rather than those set out by the community. You reverted 30+ articles without even knowing what you were reverting, the Eric Fleming article being a laughable example that you were bul reverting without a care for who or what you harmed. Foregone conclusion is simple for anyone to see, you don't like IPs/newbs so you WP:BITE them harshly, rudely and subjectively with undue force. 82.8.252.13  """,0,0,0,0,0,0
8aafa9eaf999ccdc,So how many Serbian warmongers did you kill? x:,1,0,0,0,0,0
8ab097a5f33bcda0,"Dilemma of determinism 

You contributed to the topic dilemma of determinism, aka standard argument against free will. The topic was deleted by officious admins but I raised a request for deletion review and now users can vote that the decision be overturned. If you prefer that such article keeps existing on Wikipedia, you are welcome to vote with the bold word overturn on Wikipedia:Deletion_review/Active.",0,0,0,0,0,0
8ab0c5f31c50c15a,"""::I don't think the article would be of much value if it were about the designation. I mean, one day the object was listed in a catalog and given a number. Big deal. The interesting subject is what sorts of things are acceptable for names, and who makes the rules, and who enforces them, and examples of objects that have undergone this process, etc. And then one day it got a number and a """"designation"""" - that's suitable for a sentence or two somewhere. So the """"Minor planet naming"""" appeals to me more.  

""",0,0,0,0,0,0
8ab1dd988fa6cb35,"Just talk to someone who's in the business, like me.",0,0,0,0,0,0
8ab250207a7daf2c,Do you think alfred will be reelected.,0,0,0,0,0,0
8ab3d3019661bf1f,"(forgot to sign:  | Talk 12:05, November 1, 2005 (UTC)",0,0,0,0,0,0
8ab40bccb1b4cfcd,"""
You were instructed to trim your statement to meet the 500-word guideline. Since you failed to do so, I had to trim it myself. As you said yourself, the """"outline"""" is an outline. It's a summary of your entire statement (at least, it should be). I've already made a note on the case page that your entire statement can be found on the case talk page. This is normal case procedure.  (Make articles, not wikidrama) """,0,0,0,0,0,0
8ab462614d5c4d18,"Plaid Shirts and Quote

One word: Trivia. And we all know what Wikipedia thinks about Trivia. These two factoids should be brought together in a Trivia section, or removed. In my opinion...",0,0,0,0,0,0
8ab48948b9d3e7e5,"Proposed deletion of Derrion Tolanski 

Hello, Danicek06. I wanted to let you know that I’m proposing an article that you started, Derrion Tolanski, for deletion because it's a biography of a living person that lacks references. If you don't want Derrion Tolanski  to be deleted, please add a reference to the article. 

If you don't understand this message, you can leave a note on my talk page. 

Thanks,",0,0,0,0,0,0
8ab579dd323a9bba,"Widr's P3N15 

hey does anybody think that widr is all pissed off and angry all the time because he is sad about the size of his ding dong chingitty chong? 

thanks,
Widr's mom",1,0,0,0,0,0
8ab5b1b827333fe6,"^ Have you not seen the show? Blobby was a name they used to cover 'Dildo' during pre-watershed slots, Dilso was the real name.",0,0,0,0,0,0
8ab5c4cb6f49e448,"Weapons of the Vietnam War 

I am not sure where to post, so posting here.  There is much misinformation and lack of proper information on the page Weapons of the Vietnam War.  One example specifically is Weapons.  The Swedish K sub machine gun was not only used by Navy SEALs but also Special Forces (Green Berets). ARVN were not armed with the Swedish K but M-l carbines.  The entire article is full of errors and lacking information.  I have not the time to edit and cite the page.  I hope you are able to find a reliable source to clean up the page.

Please know I appreciate all the work everyone does for en.wikipedia.org.  I use search Wikipedia frequently having found the vast majority of articles well written and accurate.

Sonokol33t
Daughter of deceased Vietnam Veteran (US Army Special Forces, Major, A-team Leader, SOG-MAC-V, SOG, SES-CIA Phoenix Program)",0,0,0,0,0,0
8ab6fae895632c4d,"Image:DuncanIdaho-RoadtoDune.jpg
I have tagged Image:DuncanIdaho-RoadtoDune.jpg as , because it does not provide a fair use rationale.  If you believe the image to be acceptable for fair use according to Wikipedia policy, please provide a rationale explaining as much, in accordance with the fair use rationale guideline, on the image description page.  Please also consider using  or one of the other tags listed at Wikipedia:Image copyright tags#Fair_use.  Thank you.",0,0,0,0,0,0
8ab7038cbb20c026,I don't think I stooped to his level.  I had discussed the matter of the IPAs with other editors and I believe we came to a consensus that the IPAs were not needed for naturalized words that are frequently used.  The admins seem to ignore this.,0,0,0,0,0,0
8ab7d4ed7dfe189d,"Warning! 

Hello, I come from Serbia my name is Dusan, and I 'm warning you to stop vandalizing Wikipedia. First of all tell me why you are doing it? This is a warning if you continue vandalizing I will ask administrators to ban you.",0,0,0,0,0,0
8ab89d414b4ba3f8,"Dzien dobry Mr. Goethean... dont make me scan some of the more colorful
Deomocratic Flyers I have received from
The Duckworth campaign... I live in the sixth district and have a nice collection
WP:SENSE as well as Tit for Tat.

Don't do it...dont set this precedent
Do widzenia",0,0,0,0,0,0
8aba0aea6c550cc8,"1. A lot of Zealots died at Masada. 2. Yes, Bar Kochba is important, the fact that it occured sixty years later shows that not everything changed during the first revolt, in fact the Roman-Jewish Wars occured over a given time period, they were not a one time event. 3. OK, let's define Rabbinic Judaism as 3rd century. All historians consider the fall of the Temple as the end of Phariseeism. What do we call Judaism between Phariseeism and Rabbinicism? I propose Early Rabbinic Judaism, what term do you propose? 4. Hillel and Shammai and the debate between the two schools lasted well past the actual men and is significant in showing that certain aspects of Phariseeism were rejected even by Early Rabbinic Judaism. 75.14.219.163",0,0,0,0,0,0
8abb8bd7a00852c7,"""
Read the policy page... What you're doing is unacceptable, and a failure to understand that is not going to let you get away with it. You can't approach a group, no matter who they are, and say """"hey, go to x and vote y. I notice you've also done it on user talk pages. Stop it, now.   
""",0,0,0,0,0,0
8abbbaa5c12c8051,"""

Shiloh Shepherd Dog Talk Page (re: Content #6.1 """"Support All Points"""""""")
Hi Elf,
I have posted a question to you under your entry in this section of the Shiloh Shepherd Talk Page.  If you get a chance, would you mind responding below my question on the Shiloh Shepherd Dog Talk page, since a couple other contributors also asked me to inquire and I'd rather they see a response directly from you rather than indirectly from me?

Thank you very much.
Miles D.""",0,0,0,0,0,0
8abc764215eb699c,"Error 

Sorry, I was trying to add a template to the page, not request deletion, my bad D",0,0,0,0,0,0
8abd73196ff404b3,"I didn't even know ya 

I have no idea who you are, but I was hoping to get what your source was for some weird history page.  Anyhow, my thoughts on your exit are likewise.  I have tried to keep out of the articles that I don't have a large stake in, or articles which are more or less purely scienceat least the wikipedia rules are a little less flexible with science.  On the other hand, like most things, the theory is nice, but in reality, we've got human nature to put theory in its place.  Best of luck using your brain for more worthy things.  And thanks for your contributions.",0,0,0,0,0,0
8abd7acb2ed62753,""", 31 July 2010 (UTC)

 Well I suppose the question on the table is this: do we want to be rational or irrational? My answer is obvious, but I'll carry the discussion a little further: Libertarians ARE interested in the social situation of their environments, but are they interested in the social situation of their environments AS A WHOLE? That would be, a subject under the purview of """"socialism"""" wouldn't it? Shepherds of commerce and discourse, do your worst, please.  15:18""",0,0,0,0,0,0
8abd88d483a0c0c2,"""

It is not false! I've showed you every possible source that indicates a new version of """"Fantasia"""" is coming on Blu-Ray and you don't believe it, you stupid piece of crap! Well, if I have another source that proves it's true, I say look here: http://www.highdefdiscnews.com/?p=4098.  """,1,0,0,0,1,0
8abd891215689bde,"""

 Request for Mediation 

The following has been inserted into Requestd for Mediation - Please participate by Weighing it there.

Mediation is requested to resolve one question - whether the following sentence can be included in the authoritative voice.

"""" However, were similar circumstances to be repeated in America, the scale of the disaster likely would be less      — the Chernobyl reactors were unstable RBMKs, unlike American plants, and the Chernobyl reactors did not have containment buildings around them.] """"

In spite of 4 references which posit this opinion - it remains the opinion of the positors, and is not independantly verifyable. The use of weasel the word """"likely"""" does not grant immunity from verifiability requirments. As no one has shown how this assertion could be veryfied, it ought to be properly couched and dressed in counterclaims - which have been deleted.

My sense is the parties (4) are all open to mediation.
 3 July 2005 18:28 (UTC)""",0,0,0,0,0,0
8abe703c13fe8b36,Long as in you're a faggoty Jew.,1,0,1,0,1,1
8abebe9eaf28c7e9,"Please feel free to continue blocking edits from this IP - it is one of the outproxies for I2P (to verify, do a DNS lookup of www.i2p.net)",0,0,0,0,0,0
8abf1c0d0a93f96a,"Page Deletion Query 

You recently deleted a userpage, claiming the page was full of advertising. I always thought that the user pages were designed for a little bit of knowledge about yourself. After browsing other user pages, which had the same written based content as my deleted page did, I ask you...why did you delete my page when there are plenty of other pages containing much worse content and are still up?

(PS. the page you deleted on the 9th April was called user:UniverSearleStudios",0,0,0,0,0,0
8abf6899258c7deb,It looked much better before editors unhappy with the AfD vote decided to hack it to pieces.,0,0,0,0,0,0
8ac07754dd37bf26,"I don't see anything that requires admin action at this time, other than the usual reminder to people that this is en.wikipedia, which stands for English... talk",0,0,0,0,0,0
8ac0cec5186cd095,Please fuck off.200.122.128.152,1,0,1,0,0,0
8ac12bb4dc3700db,I've started a discussion here: that contains links to other discussions as well.  | Talk,0,0,0,0,0,0
8ac1e4c69a1ab720,"Vandalised 

This page was vandalized.  I reverted it back to the previous version.",0,0,0,0,0,0
8ac254b275ee39c1,"Don't you know it's bad to make pizza with human feces? 

NO One will kiss you!",1,0,0,0,0,0
8ac2ec8537a9814b,"Piss Off 

Suck my dick you pussy",1,1,1,0,1,0
8ac5241aeb8b8346,"SO COLD 
what give you the right to decide when my article is good enough to go on or not i read through ur stupid guidelines and then read them again. i didnt violate anything... so go get a life...",1,0,0,0,0,0
8ac55b62346db250,"Thanks===
So what the Hell is problem===  you cant just go around and fix stuff that you know nothing about.  look at the facts before you think you know it all I have looked and some of the changes you have done, and you know nothing about anthing,  If I had my way I would have yo ubanned.........",0,0,0,0,0,0
8ac5be7695664200,"File:Podcastjs.jpg listed for deletion 
A file that you uploaded or altered, File:Podcastjs.jpg, has been listed at Wikipedia:Files for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.",0,0,0,0,0,0
8ac6def9fcbd250f,date = 16 February 2012 (UTC) | result = redirect to Microsoft Expression Studio | page = Creature House,0,0,0,0,0,0
8ac72c7a4bc010a9,"Thanks!

Thanks for your comments.  After positing a reply on my talk page, I examined the contribs of the remover and found a lengthy history of edit removals and material deletions.  I just think H's SS was the latest victim.  Thank you! -",0,0,0,0,0,0
8ac735dac3ac6d38,"""
I could indefinitely full-protect your userpage, but that's hardly ever done with user pages of active users. Personally I would just ignore it, the vandalism level isn't that high.  """,0,0,0,0,0,0
8ac77f6ed6d70e98,"""

The following people have conspired to edit war for the sake of inserting their POV thus violating NPOV and suppressing information.  See their conspiracy to edit war and, this is their words not mine """"call to arms"""" here i.e. where they call for an edit war.  

""",0,0,0,0,0,0
8ac9ceaeedc5999e,"There are a few problems with the lede on polyandry. (1) Only a small minority of Nairs in Central Kerala practiced this. The vast majority of those in the South and North didn't practiced it. Central Nairs are mostly Charna Nairs, who rank lower than Kiryathils of the North and Illath of South. (2) Polyandry was widely practiced in Kerala, and the main practitioners of it were not Nairs, but lower ranking Savarna castes such as Kammalans. (3) Sources about polyandry are written by a few European researchers, who don't have first hand experience about this, and many of them haven't even visited Kerala. The last recorded instance of polyandry among Nairs date back to mid-19th century (Not 1900). (4) There are travelogues written by many European explorers like Duarte Barbosa, and none of them mentions polyandry. But every single one of them mentions about the martial traditions of Nairs. I find it quite ironic that the martial history is completely ignored and POV prone issues like polyandry are given undue weight (however a few Evangelical Christian editors who are super-active here for the past 2-3 months will disagree with this statement). 160.80.2.8",0,0,0,0,0,0
8acafe1c096d690c,REDIRECT Talk:Salah Al Budair,0,0,0,0,0,0
8acbeb800ddb4891,"""

 LanguageWikibooks.php 

Hey Brion,

I would like to localize the Language.php file for Wikibooks (the agreed upon name for the """"textbook wiki). From what I can tell, the only localization you did on the current Language.php file for Wikibooks was to replace """"From Wikipedia, the free encyclopedia"""". Is that true? If so then I would like to start with a fresh Language.php file. My question is this; will I break the Wikibooks wiki by doing a quick and dirty replace on every occurance of """"Wikipedia"""" with """"Wikibooks""""? For example, would """"aboutwikipedia"""" work as """"aboutwikibooks""""? How to become a Wikipedia hacker didn't have that answer. Also, what should I name the resulting localized file (remembering that we want to be multilanguage too)? Thanks for any help! """,0,0,0,0,0,0
8acf2c08d2cf7f7f,""", 22 November 2008 (UTC)
SJW is of remarkably limited notability outsede of this event, to be sure. I demur that McCain """"invented"""" JtP, as it is clear that it was an """"accident of fate"""" when Obama and Joe met. The use of a symbol of """"everyman"""" goes back a long time, vide Capra's """"Meet John Doe"""" etc.  The article really has several articles entwined quite sloppily. 1. Symbols of """"everyman"""" through the years, JtP being only one of them. 2. """"Joe the Plumber"""" as a question of how taxes should be levied, whether they should be used to """"share the wealth"""" and whether the tax rates discourage entrepeneurship. This is the """"campaign issue.""""  3. The """"investigations"""" of """"Joe"""" by governmental authorities, and the results  thereof.  4. """"The life and times of Judge R...""""  er SJW.  Notability in doubt.  5. A few hundred thousand words on why a """"plumber"""" is, or is not, a """"plumber.""""    13:44""",0,0,0,0,0,0
8ad014f3ea982dbf,"Kakapo
Kakapo seems to be a pretty decent article. I can try and read through it carefully from the viewpoint of a general reader (I don't have any specialist knowledge), but it will probably have to be in a day or two (I'll be away tomorrow).  03:31, 31 Jul 2004 (UTC)",0,0,0,0,0,0
8ad0506674714899,Please don't post the same message twice.,0,0,0,0,0,0
8ad0523da1e1e8df,"If Alabama can eke out a victory over South Carolina I have them ranked 11th behind Texas Christian, Iowa, Oregon, Boise State and the leading BCS contender teams. It's going to be tough for them to move up much until they play some real competition.",0,0,0,0,0,0
8ad0d598e9ebda07,"Camelus ferus? 
I thought the Bactrian camel was Camelus ferus??",0,0,0,0,0,0
8ad0ecfd9b613b74,"""

If I didn't watch the show, then how would I know how to find the episodes on TLC.com?  Funny how you """"claim"""" there's a finale after the fact.  No I don't get TLC, it's called """"online episodes"""".  If you've been on Wiki for more then a month, then why are you annonyomous and why does your history page only go back a month?  As for your """"ass"""", it wasn't wanted or needed on ''Jon & Kate Plus 8"""" but you decided otherwise.

As for me owning it no I don't, but since you're didn't get, I'll make it simple for you. I have adding episodes, ME, not YOU, since Season 3.  Don't tell otherwise because only recently have a few others been trying to add episodes and when they do, they mess up the episode table, that someone else put it, and I've add to figure out how to put it back the way it belongs.

Also you """"claim"""" people in """"other countries"""" wouldn't know the episodes are 23/43 mins. because when they air they're actually 30/60 mins. long.  What I have to say to that is this:  Assuming that the show airs in other countries outside of North America, you don't think that other countries have commercials too?  For all you know, if/when this show airs in other countires, it could be even longer then here. 70.24.233.37  """,0,0,0,0,0,0
8ad1bfb9be50b06d,"""I find it very interesting that what you continuously deleting is the comment that Space Traders is considered an antisemitic essay. There was a link to the original article from NYT where it was discussed and prominent Professors like Dersowitz discussed the antisemitism in that work. There is no vandalism involved and to be honest it is arrogant and totalitarian to just lock the page under false pretenses because you disagree with people's philosophy. The reason that people have started shunning Wikipedia is exactly attitudes like that to prevent a free flow of facts.  If someone had written that Bell left the deanship at Oregon Law School because he was going to be fired since he spend all the time lecturing away from the school, I could not understand that. But there are articles about his antisemitism.  Bell's page also does not have his racist comments for Clarence Thomas, """"The choice of Clarence Thomas replicates the slave masters' practice of elevating slaves willing to mimic the masters' views.""""

""",0,0,0,0,0,0
8ad2baa4e72c8f51,"""

UN Security Council 
""""The human rights enshrined in the UDHR, the Geneva Conventions and the various enforced treaties of the United Nations are theoretically enforceable in law. In practice, many rights are are very difficult to legally enforce due to the absence of consensus on the application of certain rights, the lack of relevant national legislation or of bodies empowered to take legal action to enforce them. 

None of the above have reliable sources. Nothing is """"theoretically"""" enforcable. The UNSC MAY enforce anything that is wants to. The problem (from your pov) is that it doesn't want to. You are presuming that human rights violations are ignored (and I agree), but how did you and I determine that there were violations? Neither of us may do this for WP?

My Translation: You hold strong opinions about human rights and the failure of the UN and national authorities to enforce your opinions''. We likely mostly agree on this. Our opinions, and those of commentators are merely opinions. The law is what the UNSC says that it is. Am I missing something here?   """,0,0,0,0,0,0
8ad2d74eff52f17c,"""

 SG character articles up for deletion 

Just an FYI that someone has nominated Carson Beckett, Ronon Dex, Teyla Emmagan, Rodney McKay, John Sheppard (Stargate), and Elizabeth Weir (Stargate) for deletion, and is apparently fighting tooth and nail in regards to it, attempting to swing things in terms of policy which appear inaccurate.

The full AfD is here.  (T) """,0,0,0,0,0,0
8ad325be706ed7f5,"""::So, at the end of the article this appeared """"Cite error: Invalid  tag; name """"kofanivkyoclone"""" defined multiple times with different content."""" Any idea what is it? Regards.~~~~

""",0,0,0,0,0,0
8ad3e37391ac3bf8,"Hi. The image I discussed at the FAC is shown left. The owner allowed me to use it on condition his name was given as copyright holder. Someone at FAC (I can't remember who) suggested it was best not to use it. This photo can probably be deleted.

The photo I'm now using was given to me. The photographer sent me the original, full-size master and gave permission to do with it as I want. I am therefore the owner of the image. It's the same when you sell a photo to Getty Images: by agreeing to sell, you relinquish ownership and grant copyright to the purchaser.

I was also given a photo of the cannon by Hew Prendergast, great grandson of General Sir Harry Prendergast, the man who defeated Burma in the third Anglo-Burmese war. It was Harry Prendergast who sent the Singora cannon back to England. Hew also said I could use his photo in whatever way I wanted without needing to credit him as the photographer.",0,0,0,0,0,0
8ad5138dda6d9a1b,"Punkadiddle 

At the end, Mike plays a tantalizing fragment of something else, which would be what?",0,0,0,0,0,0
8ad5c7304cd9f7e3,"I did notify you that I was appealing this to an administrator; I've put it in bold (above).
BTW, the issue was resolved Friday night; there's no reason to persue it any further.  The administrator said he didn't really care about the disambig/hatnote combination, he did not do the revert himself and it should have just been left alone.",0,0,0,0,0,0
8ad5c94cbeea5fa5,"""

I removed the reference to Vatican's involvement in Lincoln assassination being """"alleged"""". It's well documented elsewhere in Wikipedia, see articles on the Surratts""",0,0,0,0,0,0
8ad611ddc4aeb596,"cheshire 

are all you guys reading one source, a porch is outdoors, dr petit was inside the home in the family room-not even a sun porch, which was remotely acceptable. thank you",0,0,0,0,0,0
8ad677c7395a51bc,"The Verge seems to be creating a lot of links by basically introducing their editorial comments into around 1,000+ articles. Is this really valid?",0,0,0,0,0,0
